intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
7000,0.0007504288164665523,0.0017211703958691911,0.0017211703958691911,0.0013287775246772968,shew/2022-05-06_13-58-43/files/GCA_000172075.1_ASM17207v1_genomic.fna.gz,GCA_000172075.1 Shewanella benthica KT99,157708a1,4067000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7672521091194239,0.7752342553963774,0.7712431822579007,0.7752342553963774,False
3020000,0.40553242916610716,0.5808809386420466,0.5808809386420466,0.5732725892179195,shew/2022-05-06_13-58-43/files/GCA_000178875.2_ASM17887v2_genomic.fna.gz,GCA_000178875.2 Shewanella baltica OS678,cc0aea93,5199000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.9779900741792728,0.978505982005053,0.9782480280921628,0.978505982005053,False
2634000,0.3450805712039827,0.5269053810762152,0.5269053810762152,0.5,shew/2022-05-06_13-58-43/files/GCA_000179535.2_ASM17953v2_genomic.fna.gz,GCA_000179535.2 Shewanella baltica OS183,30683ee6,4999000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.9726549474122855,0.9746962728269989,0.9736756101196422,0.9746962728269989,False
109000,0.010536491058482358,0.021018125723100654,0.021018125723100654,0.020690964312832193,shew/2022-05-06_13-58-43/files/GCA_000203935.1_ASM20393v1_genomic.fna.gz,GCA_000203935.1 Shewanella sp. ANA-3,f1560231,5186000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8563104209986105,0.8568479448653052,0.8565791829319579,0.8568479448653052,False
2549000,0.31870467616904224,0.48386484434320426,0.48285660162909644,0.48386484434320426,shew/2022-05-06_13-58-43/files/GCA_000215895.1_ASM21589v1_genomic.fna.gz,GCA_000215895.1 Shewanella baltica OS117,ee17aaca,5279000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.9713795646118566,0.971298519891404,0.9713390422516304,0.9713795646118566,False
273000,0.02863135815416885,0.06013215859030837,0.06013215859030837,0.051822323462414575,shew/2022-05-06_13-58-43/files/GCA_000217915.2_ASM21791v1_genomic.fna.gz,GCA_000217915.2 Shewanella sp. HN-41,1156f961,4540000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.888342980990574,0.8936434401967355,0.8909932105936547,0.8936434401967355,False
2960000,0.3999459532495609,0.5811898684468879,0.5811898684468879,0.5618830675778284,shew/2022-05-06_13-58-43/files/GCA_000231345.2_ASM23134v2_genomic.fna.gz,GCA_000231345.2 Shewanella baltica OS625,62f2617f,5093000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.9772053540707465,0.9785267926394368,0.9778660733550917,0.9785267926394368,False
123000,0.012319711538461538,0.02541847489150651,0.02541847489150651,0.02334851936218679,shew/2022-05-06_13-58-43/files/GCA_000282755.1_ASM28275v1_genomic.fna.gz,GCA_000282755.1 Shewanella sp. POL2,23f14022,4839000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8604593810828154,0.8633879430519332,0.8619236620673743,0.8633879430519332,False
110000,0.01115958202292787,0.023409236007661205,0.023409236007661205,0.02088078967350038,shew/2022-05-06_13-58-43/files/GCA_000485795.1_SheDec2.0_genomic.fna.gz,GCA_000485795.1 Shewanella decolorationis S12,ebd8284f,4699000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8566232877739381,0.8605487727995476,0.8585860302867429,0.8605487727995476,False
16000,0.0016041708441949067,0.0033883947479881405,0.0033883947479881405,0.0030372057706909645,shew/2022-05-06_13-58-43/files/GCA_000518445.1_ASM51844v1_genomic.fna.gz,GCA_000518445.1 Shewanella sp. 38A_GOM-205m,0b435f20,4722000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7930470768291403,0.7965256396009549,0.7947863582150476,0.7965256396009549,False
11000,0.0010909451552117426,0.0022793203481143802,0.0022793203481143802,0.002088078967350038,shew/2022-05-06_13-58-43/files/GCA_000518605.1_ASM51860v1_genomic.fna.gz,GCA_000518605.1 Shewanella fidelis ATCC BAA-318,e572148c,4826000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7812497236945284,0.7839930535526456,0.782621388623587,0.7839930535526456,False
14000,0.001422330590267195,0.003050773589017215,0.003050773589017215,0.0026575550493545936,shew/2022-05-06_13-58-43/files/GCA_000518705.1_ASM51870v1_genomic.fna.gz,GCA_000518705.1 Shewanella colwelliana ATCC 39565,fc187910,4589000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7888225019167088,0.7931884819830495,0.7910054919498791,0.7931884819830495,False
10000,0.0009757049468240804,0.002003606491685033,0.002003606491685033,0.0018982536066818527,shew/2022-05-06_13-58-43/files/GCA_000518805.1_ASM51880v1_genomic.fna.gz,GCA_000518805.1 Shewanella waksmanii ATCC BAA-643,6558c133,4991000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7782769519378774,0.7799602991971814,0.7791186255675293,0.7799602991971814,False
601000,0.07396923076923077,0.1737998843262001,0.1737998843262001,0.11408504176157935,shew/2022-05-06_13-58-43/files/GCA_000519065.1_ASM51906v1_genomic.fna.gz,GCA_000519065.1 Shewanella putrefaciens HRCR-6,4f9873c2,3458000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.9168307022102898,0.9323993869958858,0.9246150446030879,0.9323993869958858,False
21000,0.002066725715972837,0.004273504273504274,0.004273504273504274,0.003986332574031891,shew/2022-05-06_13-58-43/files/GCA_000614935.1_ASM61493v1_genomic.fna.gz,GCA_000614935.1 Shewanella algae JCM 14758,90ce4909,4914000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8017204122855467,0.8039543061103597,0.8028373591979532,0.8039543061103597,False
12000,0.0012248647545166887,0.0026425897379431843,0.0026425897379431843,0.002277904328018223,shew/2022-05-06_13-58-43/files/GCA_000614975.1_ASM61497v1_genomic.fna.gz,GCA_000614975.1 Shewanella marina JCM 15074,fd6938be,4541000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7839735656188966,0.7886443381412911,0.7863089518800939,0.7886443381412911,False
254000,0.027050053248136315,0.058043875685557585,0.058043875685557585,0.04821564160971906,shew/2022-05-06_13-58-43/files/GCA_000615005.1_ASM61500v1_genomic.fna.gz,GCA_000615005.1 Shewanella putrefaciens JCM 20190 = NBRC 3908,bbe963a4,4376000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.885783360987244,0.892380879053848,0.889082120020546,0.892380879053848,False
20000,0.00198000198000198,0.0041211621677313005,0.0041211621677313005,0.0037965072133637054,shew/2022-05-06_13-58-43/files/GCA_000615045.1_ASM61504v1_genomic.fna.gz,GCA_000615045.1 Shewanella algae JCM 21037 = NBRC 103173,c4a818b3,4853000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8001572952550706,0.8027878449180166,0.8014725700865436,0.8027878449180166,False
119000,0.012071414079935078,0.02527075812274368,0.02527075812274368,0.022589217919514046,shew/2022-05-06_13-58-43/files/GCA_000712635.2_SXM1.0_for_version_1_of_the_Shewanella_xiamenensis_genome_genomic.fna.gz,GCA_000712635.2 Shewanella xiamenensis,f71434f3,4709000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8593222319879682,0.863186681576677,0.8612544567823226,0.863186681576677,False
9000,0.0009476676845319575,0.0021236432279377066,0.0021236432279377066,0.0017084282460136675,shew/2022-05-06_13-58-43/files/GCA_000753795.1_ASM75379v1_genomic.fna.gz,GCA_000753795.1 Shewanella mangrovi,5ee74937,4238000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7750038674206263,0.7817776714569662,0.7783907694387963,0.7817776714569662,False
15000,0.0015537600994406464,0.0034083162917518746,0.0034083162917518746,0.0028473804100227792,shew/2022-05-06_13-58-43/files/GCA_000773485.1_ASM77348v1_genomic.fna.gz,GCA_000773485.1 Shewanella sp. ECSMB14101,fa5f090c,4401000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7910024337082833,0.7967124349647186,0.7938574343365009,0.7967124349647186,False
126000,0.012462908011869436,0.025362318840579712,0.025362318840579712,0.023917995444191344,shew/2022-05-06_13-58-43/files/GCA_000798835.1_ZOR0012.1_genomic.fna.gz,GCA_000798835.1 Shewanella sp. ZOR0012,f61236f8,4968000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8612891795134705,0.8633115640449958,0.8623003717792331,0.8633115640449958,False
20000,0.0020742584526031943,0.004551661356395084,0.004551661356395084,0.0037965072133637054,shew/2022-05-06_13-58-43/files/GCA_000813075.1_ASM81307v1_genomic.fna.gz,GCA_000813075.1 Shewanella sp. ECSMB14102,1fa2d3cd,4394000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8001572952550706,0.8059847000889255,0.8030709976719981,0.8059847000889255,False
17000,0.0017409114183307732,0.0037660611431103233,0.0037660611431103233,0.0032270311313591497,shew/2022-05-06_13-58-43/files/GCA_000832025.1_ASM83202v1_genomic.fna.gz,GCA_000832025.1 Shewanella sp. cp20,29dfb063,4514000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.794972537656882,0.7998996277222353,0.7974360826895587,0.7998996277222353,False
22000,0.0021747726374060894,0.004517453798767967,0.004517453798767967,0.004176157934700076,shew/2022-05-06_13-58-43/files/GCA_000947195.1_Shewanella_algae_MARS_14_genomic.fna.gz,GCA_000947195.1 Shewanella algae,0a1f773e,4870000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8032136430015762,0.8057415298215286,0.8044775864115523,0.8057415298215286,False
20000,0.0019821605550049554,0.004130524576621231,0.004130524576621231,0.0037965072133637054,shew/2022-05-06_13-58-43/files/GCA_000956365.1_ASM95636v1_genomic.fna.gz,GCA_000956365.1 Shewanella algae,89f7801f,4842000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8001572952550706,0.8028607160546337,0.8015090056548522,0.8028607160546337,False
111000,0.011207592891760905,0.023383189382768062,0.023383189382768062,0.021070615034168565,shew/2022-05-06_13-58-43/files/GCA_001308045.1_ASM130804v1_genomic.fna.gz,GCA_001308045.1 Shewanella sp. Sh95,0b11381a,4747000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8569334359006174,0.8605104522480461,0.8587219440743318,0.8605104522480461,False
21000,0.0020783847980997625,0.004323656578134651,0.004323656578134651,0.003986332574031891,shew/2022-05-06_13-58-43/files/GCA_001310535.1_ASM131053v1_genomic.fna.gz,GCA_001310535.1 Shewanella sp. JCM 19057,fffbc38a,4857000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8017204122855467,0.8043295930635955,0.8030250026745711,0.8043295930635955,False
14000,0.0013809429867824028,0.0028665028665028664,0.0028665028665028664,0.0026575550493545936,shew/2022-05-06_13-58-43/files/GCA_001401775.1_ASM140177v1_genomic.fna.gz,GCA_001401775.1 Shewanella sp. P1-14-1,6b023dc6,4884000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7888225019167088,0.7912142405010186,0.7900183712088638,0.7912142405010186,False
19000,0.0019108920848838378,0.004047720494247976,0.004047720494247976,0.00360668185269552,shew/2022-05-06_13-58-43/files/GCA_001529365.1_ASM152936v1_genomic.fna.gz,GCA_001529365.1 Shewanella frigidimarina,87fe05a3,4694000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7985172701281501,0.8022106450692154,0.8003639575986827,0.8022106450692154,False
257000,0.027404563872894007,0.05885046942981452,0.05885046942981452,0.04878511769172361,shew/2022-05-06_13-58-43/files/GCA_001591325.1_ASM159132v1_genomic.fna.gz,GCA_001591325.1 Shewanella putrefaciens JCM 20190 = NBRC 3908,9ad17bf2,4367000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8861994869772225,0.8928736310124086,0.8895365589948155,0.8928736310124086,False
20000,0.0019807863721897595,0.0041245617653124355,0.0041245617653124355,0.0037965072133637054,shew/2022-05-06_13-58-43/files/GCA_001598875.1_ASM159887v1_genomic.fna.gz,GCA_001598875.1 Shewanella algae JCM 21037 = NBRC 103173,ce2aa105,4849000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8001572952550706,0.8028143236194698,0.8014858094372702,0.8028143236194698,False
2724000,0.3506694129763131,0.5214395099540582,0.5214395099540582,0.5170842824601367,shew/2022-05-06_13-58-43/files/GCA_001620325.1_ASM162032v1_genomic.fna.gz,GCA_001620325.1 Shewanella baltica,d8a6fc61,5224000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.973962988231676,0.9742898034225571,0.9741263958271166,0.9742898034225571,False
15000,0.0014806040864672786,0.003075030750307503,0.003075030750307503,0.0028473804100227792,shew/2022-05-06_13-58-43/files/GCA_001675935.1_ASM167593v1_genomic.fna.gz,GCA_001675935.1 Shewanella sp. UCD-FRSSP16_17,f8174422,4878000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.7910024337082833,0.7934397946056788,0.792221114156981,0.7934397946056788,False
124000,0.012134259712300616,0.024433497536945813,0.024433497536945813,0.023538344722854973,shew/2022-05-06_13-58-43/files/GCA_001723195.1_ASM172319v1_genomic.fna.gz,GCA_001723195.1 Shewanella xiamenensis,411f57a0,5075000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.8607381190405858,0.8620241352916218,0.8613811271661038,0.8620241352916218,False
17000,0.0017336324699163777,0.0037321624588364435,0.0037321624588364435,0.0032270311313591497,shew/2022-05-06_13-58-43/files/GCA_001735525.1_ASM173552v1_genomic.fna.gz,GCA_001735525.1 Shewanella colwelliana,03c2dec8,4555000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,d4ea8419,5268000,25,DNA,1000,5268,False,0.794972537656882,0.7996103770605457,0.7972914573587139,0.7996103770605457,False
