intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
29000,0.0028548926954124827,0.005722178374112076,0.005722178374112076,0.005665168978316077,shew/2022-05-06_13-58-43/files/GCA_000018285.1_ASM1828v1_genomic.fna.gz,GCA_000018285.1 Shewanella pealeana ATCC 700345,d5d81d1a,5068000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7616370209980142,0.7620385032750401,0.7618377621365271,0.7620385032750401,False
3289000,0.4610316792823101,0.6425083024028131,0.6200980392156863,0.6425083024028131,shew/2022-05-06_13-58-43/files/GCA_000018765.1_ASM1876v1_genomic.fna.gz,GCA_000018765.1 Shewanella baltica OS195,1c109fe8,5304000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.9769860326805183,0.9751622055634708,0.9760741191219946,0.9769860326805183,False
29000,0.0028565799842395585,0.005728960885025681,0.005728960885025681,0.005665168978316077,shew/2022-05-06_13-58-43/files/GCA_000019185.1_ASM1918v1_genomic.fna.gz,GCA_000019185.1 Shewanella halifaxensis HAW-EB4,1697fe0d,5062000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7616370209980142,0.7620860158649567,0.7618615184314854,0.7620860158649567,False
25000,0.0022958949398475524,0.004883766360617308,0.004314063848144953,0.004883766360617308,shew/2022-05-06_13-58-43/files/GCA_000019525.1_ASM1952v1_genomic.fna.gz,GCA_000019525.1 Shewanella woodyi ATCC 51908,a3fcbafb,5795000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7557106105226742,0.7507932262426278,0.7532519183826509,0.7557106105226742,False
3019000,0.4152682255845942,0.5897636257081461,0.5839458413926499,0.5897636257081461,shew/2022-05-06_13-58-43/files/GCA_000021665.1_ASM2166v1_genomic.fna.gz,GCA_000021665.1 Shewanella baltica OS223,9aab0908,5170000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.9725913890721042,0.9720840549357145,0.9723377220039093,0.9725913890721042,False
20000,0.0020354162426216163,0.0042310133276919825,0.0042310133276919825,0.003907013088493847,shew/2022-05-06_13-58-43/files/GCA_000091325.1_ASM9132v1_genomic.fna.gz,GCA_000091325.1 Shewanella violacea DSS12,915364cb,4727000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7468871592428201,0.7500254854071229,0.7484563223249715,0.7500254854071229,False
186000,0.019250672738563443,0.03933178261788962,0.03933178261788962,0.03633522172299277,shew/2022-05-06_13-58-43/files/GCA_000146165.2_ASM14616v2_genomic.fna.gz,GCA_000146165.2 Shewanella oneidensis MR-1,eae7675e,4729000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8399003838085796,0.8434107621542108,0.8416555729813953,0.8434107621542108,False
2918000,0.4002194486353038,0.5732809430255402,0.5732809430255402,0.5700332096112521,shew/2022-05-06_13-58-43/files/GCA_000147735.3_ASM14773v3_genomic.fna.gz,GCA_000147735.3 Shewanella baltica BA175,e41cde1d,5090000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.9708511287883789,0.9711414708315173,0.9709962998099481,0.9711414708315173,False
23000,0.0025029927086734137,0.005619350109943806,0.005619350109943806,0.004493065051767923,shew/2022-05-06_13-58-43/files/GCA_000172075.1_ASM17207v1_genomic.fna.gz,GCA_000172075.1 Shewanella benthica KT99,2c28e121,4093000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7524014366506245,0.7613115627188657,0.7568564996847451,0.7613115627188657,False
3269000,0.467,0.6386012893143193,0.6347572815533981,0.6386012893143193,shew/2022-05-06_13-58-43/files/GCA_000178875.2_ASM17887v2_genomic.fna.gz,GCA_000178875.2 Shewanella baltica OS678,b9cc76cd,5150000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.9766724479032823,0.976362141177018,0.9765172945401501,0.9766724479032823,False
2896000,0.40205469943079275,0.5815261044176707,0.5815261044176707,0.565735495213909,shew/2022-05-06_13-58-43/files/GCA_000179535.2_ASM17953v2_genomic.fna.gz,GCA_000179535.2 Shewanella baltica OS183,d9e1e63c,4980000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.970464501707199,0.9718716328253616,0.9711680672662804,0.9718716328253616,False
175000,0.01728395061728395,0.03418636452432116,0.03377726307662613,0.03418636452432116,shew/2022-05-06_13-58-43/files/GCA_000203935.1_ASM20393v1_genomic.fna.gz,GCA_000203935.1 Shewanella sp. ANA-3,83291249,5181000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8372099172330177,0.836679603486022,0.8369447603595199,0.8372099172330177,False
2804000,0.371636845593108,0.5477632350068373,0.5361376673040152,0.5477632350068373,shew/2022-05-06_13-58-43/files/GCA_000215895.1_ASM21589v1_genomic.fna.gz,GCA_000215895.1 Shewanella baltica OS117,fe3812b4,5230000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.9688169546490092,0.9677237178997762,0.9682703362743927,0.9688169546490092,False
384000,0.042468480424684804,0.08915718597631762,0.08915718597631762,0.07501465129908186,shew/2022-05-06_13-58-43/files/GCA_000217915.2_ASM21791v1_genomic.fna.gz,GCA_000217915.2 Shewanella sp. HN-41,19ac1c02,4307000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8725637425557071,0.8805318532385384,0.8765477978971228,0.8805318532385384,False
3213000,0.4623686861418909,0.637120761451517,0.637120761451517,0.6276616526665364,shew/2022-05-06_13-58-43/files/GCA_000231345.2_ASM23134v2_genomic.fna.gz,GCA_000231345.2 Shewanella baltica OS625,587168a2,5043000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.9757846427270427,0.9765531426624366,0.9761688926947396,0.9765531426624366,False
186000,0.018818292189397005,0.03756816804685922,0.03756816804685922,0.03633522172299277,shew/2022-05-06_13-58-43/files/GCA_000282755.1_ASM28275v1_genomic.fna.gz,GCA_000282755.1 Shewanella sp. POL2,ed2f5d61,4951000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8399003838085796,0.8413767895058162,0.8406385866571979,0.8413767895058162,False
166000,0.01714876033057851,0.03511741061984345,0.03511741061984345,0.032428208634498926,shew/2022-05-06_13-58-43/files/GCA_000485795.1_SheDec2.0_genomic.fna.gz,GCA_000485795.1 Shewanella decolorationis S12,9e0e96e0,4727000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8348866643701032,0.8383947534175523,0.8366407088938277,0.8383947534175523,False
25000,0.002524232633279483,0.005197505197505198,0.005197505197505198,0.004883766360617308,shew/2022-05-06_13-58-43/files/GCA_000518445.1_ASM51844v1_genomic.fna.gz,GCA_000518445.1 Shewanella sp. 38A_GOM-205m,840cc23d,4810000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7557106105226742,0.7581910973423521,0.7569508539325132,0.7581910973423521,False
26000,0.002637987012987013,0.0054587444887675834,0.0054587444887675834,0.005079117015042001,shew/2022-05-06_13-58-43/files/GCA_000518605.1_ASM51860v1_genomic.fna.gz,GCA_000518605.1 Shewanella fidelis ATCC BAA-318,d0a3a59a,4763000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7572721958801597,0.7601505591333859,0.7587113775067729,0.7601505591333859,False
28000,0.00290035218562254,0.006136313828621521,0.006136313828621521,0.005469818323891385,shew/2022-05-06_13-58-43/files/GCA_000518705.1_ASM51870v1_genomic.fna.gz,GCA_000518705.1 Shewanella colwelliana ATCC 39565,e9d6572f,4563000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7602316429764953,0.7648461452740886,0.762538894125292,0.7648461452740886,False
20000,0.001999400179946016,0.004078303425774877,0.004078303425774877,0.003907013088493847,shew/2022-05-06_13-58-43/files/GCA_000518805.1_ASM51880v1_genomic.fna.gz,GCA_000518805.1 Shewanella waksmanii ATCC BAA-643,e71d4bcf,4904000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7468871592428201,0.7485757687090723,0.7477314639759463,0.7485757687090723,False
749000,0.09649574851842309,0.22081367924528303,0.22081367924528303,0.14631764016409454,shew/2022-05-06_13-58-43/files/GCA_000519065.1_ASM51906v1_genomic.fna.gz,GCA_000519065.1 Shewanella putrefaciens HRCR-6,bbd2bdcb,3392000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.9037914879162965,0.9235811303223882,0.9136863091193423,0.9235811303223882,False
24000,0.00238782210725301,0.004842615012106538,0.004842615012106538,0.004688415706192616,shew/2022-05-06_13-58-43/files/GCA_000614935.1_ASM61493v1_genomic.fna.gz,GCA_000614935.1 Shewanella algae JCM 14758,16ecf823,4956000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7540886896003767,0.7553741217501219,0.7547314056752492,0.7553741217501219,False
23000,0.002417998317914214,0.005208333333333333,0.005208333333333333,0.004493065051767923,shew/2022-05-06_13-58-43/files/GCA_000614975.1_ASM61497v1_genomic.fna.gz,GCA_000614975.1 Shewanella marina JCM 15074,573ac003,4416000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7524014366506245,0.7582741504007658,0.7553377935256952,0.7582741504007658,False
372000,0.041356309060589215,0.08757062146892655,0.08757062146892655,0.07267044344598554,shew/2022-05-06_13-58-43/files/GCA_000615005.1_ASM61500v1_genomic.fna.gz,GCA_000615005.1 Shewanella putrefaciens JCM 20190 = NBRC 3908,3b7050de,4248000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8711069198993611,0.8797001262646478,0.8754035230820044,0.8797001262646478,False
23000,0.0023092369477911647,0.0047286184210526315,0.0047286184210526315,0.004493065051767923,shew/2022-05-06_13-58-43/files/GCA_000615045.1_ASM61504v1_genomic.fna.gz,GCA_000615045.1 Shewanella algae JCM 21037 = NBRC 103173,e440b9ff,4864000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7524014366506245,0.7544276432264061,0.7534145399385153,0.7544276432264061,False
180000,0.018877818563188254,0.0391644908616188,0.0391644908616188,0.03516311779644462,shew/2022-05-06_13-58-43/files/GCA_000712635.2_SXM1.0_for_version_1_of_the_Shewanella_xiamenensis_genome_genomic.fna.gz,GCA_000712635.2 Shewanella xiamenensis,d362bd18,4596000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8384521504250727,0.84322157441904,0.8408368624220564,0.84322157441904,False
19000,0.002035132819194516,0.0044853635505193576,0.0044853635505193576,0.003711662434069154,shew/2022-05-06_13-58-43/files/GCA_000753795.1_ASM75379v1_genomic.fna.gz,GCA_000753795.1 Shewanella mangrovi,9b4abf98,4236000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7448735467539678,0.7523335035296305,0.7486035251417991,0.7523335035296305,False
27000,0.00287662476028127,0.006287843502561714,0.006287843502561714,0.005274467669466693,shew/2022-05-06_13-58-43/files/GCA_000773485.1_ASM77348v1_genomic.fna.gz,GCA_000773485.1 Shewanella sp. ECSMB14101,a6ecdfec,4294000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7587778855775369,0.7658287561850148,0.7623033208812758,0.7658287561850148,False
203000,0.020676308820533715,0.04141166870665035,0.04141166870665035,0.03965618284821254,shew/2022-05-06_13-58-43/files/GCA_000798835.1_ZOR0012.1_genomic.fna.gz,GCA_000798835.1 Shewanella sp. ZOR0012,278759a7,4902000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8437754590614124,0.8457012759681513,0.8447383675147818,0.8457012759681513,False
30000,0.003154242456103459,0.0067842605156037995,0.0067842605156037995,0.005860519632740769,shew/2022-05-06_13-58-43/files/GCA_000813075.1_ASM81307v1_genomic.fna.gz,GCA_000813075.1 Shewanella sp. ECSMB14102,2f40db78,4422000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.76299721712162,0.7688976852980535,0.7659474512098368,0.7688976852980535,False
31000,0.0032416605667677507,0.006927374301675978,0.006927374301675978,0.006055870287165462,shew/2022-05-06_13-58-43/files/GCA_000832025.1_ASM83202v1_genomic.fna.gz,GCA_000832025.1 Shewanella sp. cp20,23dd9443,4475000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.764315119450093,0.7697429477103904,0.7670290335802417,0.7697429477103904,False
24000,0.0023826069691253848,0.004821213338690237,0.004821213338690237,0.004688415706192616,shew/2022-05-06_13-58-43/files/GCA_000947195.1_Shewanella_algae_MARS_14_genomic.fna.gz,GCA_000947195.1 Shewanella algae,fd266d6c,4978000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7540886896003767,0.7551980510414387,0.7546433703209077,0.7551980510414387,False
24000,0.0024043277900220395,0.004910988336402701,0.004910988336402701,0.004688415706192616,shew/2022-05-06_13-58-43/files/GCA_000956365.1_ASM95636v1_genomic.fna.gz,GCA_000956365.1 Shewanella algae,1070dfc5,4887000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7540886896003767,0.7559317277809955,0.755010208690686,0.7559317277809955,False
197000,0.020414507772020727,0.041666666666666664,0.041666666666666664,0.03848407892166439,shew/2022-05-06_13-58-43/files/GCA_001308045.1_ASM130804v1_genomic.fna.gz,GCA_001308045.1 Shewanella sp. Sh95,2e7357a5,4728000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8424441334884963,0.845974559728522,0.8442093466085092,0.845974559728522,False
26000,0.002611752887995982,0.0053475935828877,0.0053475935828877,0.005079117015042001,shew/2022-05-06_13-58-43/files/GCA_001310535.1_ASM131053v1_genomic.fna.gz,GCA_001310535.1 Shewanella sp. JCM 19057,c1691f85,4862000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7572721958801597,0.7593279553686367,0.7583000756243983,0.7593279553686367,False
23000,0.0023004600920184036,0.004691962464300286,0.004691962464300286,0.004493065051767923,shew/2022-05-06_13-58-43/files/GCA_001401775.1_ASM140177v1_genomic.fna.gz,GCA_001401775.1 Shewanella sp. P1-14-1,6c1e0b39,4902000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7524014366506245,0.7541187032430521,0.7532600699468384,0.7541187032430521,False
30000,0.003075661267172442,0.006430868167202572,0.006430868167202572,0.005860519632740769,shew/2022-05-06_13-58-43/files/GCA_001529365.1_ASM152936v1_genomic.fna.gz,GCA_001529365.1 Shewanella frigidimarina,f2c1e6ac,4665000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.76299721712162,0.7667358480300684,0.7648665325758442,0.7667358480300684,False
375000,0.04160195251830486,0.08782201405152225,0.08782201405152225,0.07325649540925962,shew/2022-05-06_13-58-43/files/GCA_001591325.1_ASM159132v1_genomic.fna.gz,GCA_001591325.1 Shewanella putrefaciens JCM 20190 = NBRC 3908,57fcec79,4270000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8714752546102505,0.8798328611914009,0.8756540579008257,0.8798328611914009,False
23000,0.0023113254949251334,0.004737384140061792,0.004737384140061792,0.004493065051767923,shew/2022-05-06_13-58-43/files/GCA_001598875.1_ASM159887v1_genomic.fna.gz,GCA_001598875.1 Shewanella algae JCM 21037 = NBRC 103173,bba50113,4855000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7524014366506245,0.7545011853567329,0.7534513110036787,0.7545011853567329,False
2901000,0.3923451447119286,0.5667122484860324,0.5604714064914992,0.5667122484860324,shew/2022-05-06_13-58-43/files/GCA_001620325.1_ASM162032v1_genomic.fna.gz,GCA_001620325.1 Shewanella baltica,b4f600c0,5176000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.9705526152322044,0.9699871292141082,0.9702698722231563,0.9705526152322044,False
22000,0.0022,0.004487048745665919,0.004487048745665919,0.0042977143973432315,shew/2022-05-06_13-58-43/files/GCA_001675935.1_ASM167593v1_genomic.fna.gz,GCA_001675935.1 Shewanella sp. UCD-FRSSP16_17,5d722671,4903000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7506432010481798,0.7523483776767697,0.7514957893624747,0.7523483776767697,False
190000,0.018973437187936888,0.03736479842674533,0.03736479842674533,0.03711662434069154,shew/2022-05-06_13-58-43/files/GCA_001723195.1_ASM172319v1_genomic.fna.gz,GCA_001723195.1 Shewanella xiamenensis,35373cb4,5085000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.8408414840894457,0.8411364533529274,0.8409889687211866,0.8411364533529274,False
29000,0.003052952942414991,0.006577455205261964,0.006577455205261964,0.005665168978316077,shew/2022-05-06_13-58-43/files/GCA_001735525.1_ASM173552v1_genomic.fna.gz,GCA_001735525.1 Shewanella colwelliana,b0e075b9,4409000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c9249f74,5119000,19,DNA,1000,5119,False,0.7616370209980142,0.7676459130138317,0.764641467005923,0.7676459130138317,False
